,ftarget_Hz,Arange,Brange,timebase,dt_ns,fs_Hz,bw_Hz,samples,fmeas_Hz,a_Vpk,a_deg,b_Vpk,z_ohm,z_deg,b_deg,sigma_f_Hz,sigma_a_Vpk,sigma_b_Vpk,sigma_z_ohm,sigma_z_deg,a_adc_lsb_v,b_adc_lsb_v,max_a_dc,max_b_dc,Z,a_corr_Vpk,a_corr_deg,Z_corr,Zsl,Zsol
181,8034.542722878727,50 mV,50 mV,9,5120.0,195312.5,1205.181408431809,2048,8034.5717120429235,0.346880658195849,-83.09328227189218,0.2372492829501126,7.149839335646482,-1.900386835617042,-83.6940549764119,27.53021122363224,8.129186702744847e-05,6.888444365487472e-05,0.0066042470649205,0.0596924668683797,1.5259254737998596e-06,1.5259254737998596e-06,0.0033483931051057,0.0026140787248794,(7.145823518068691-0.2371115209732019j),0.3450757507804281,-83.15675167189208,(7.2666487328910705-0.21810963995028235j),(7.258945258097686-0.2260670145873558j),(7.287916809731516-0.2318937786527755j)
182,8127.574327444527,50 mV,50 mV,9,5120.0,195312.5,1219.136149116679,2048,8127.607220311037,0.3467019115084956,-82.89763964670595,0.2371063537577037,7.148553594931934,-1.60943310485075,-83.4066028790907,27.53021243592799,0.000101021989495,7.49921506925313e-05,0.0078038082030238,0.0589065259721739,1.5259254737998596e-06,1.5259254737998596e-06,0.0032954625652333,0.0026844441554193,(7.145722661566152-0.20082682208794952j),0.3448803348448548,-82.95922933670063,(7.267501621321172-0.1816039375840847j),(7.259891074849105-0.1896634637021571j),(7.289868727112137-0.19467261579176776j)
183,8221.683140726076,50 mV,50 mV,9,5120.0,195312.5,1233.252471108911,2048,8221.715724557303,0.3467612119819185,-82.71264873247117,0.2370756106763802,7.142449359854582,-1.3150101980961102,-83.12861513781989,27.530212817380587,8.49843519956661e-05,8.577706985193431e-05,0.0083797856495863,0.058840863448792,1.5259254737998596e-06,1.5259254737998596e-06,0.003187396046327,0.0025370299195837,(7.14051100245155-0.16389970753795213j),0.3449331885861038,-82.77310718247445,(7.262339808935327-0.14411577666321398j),(7.254578657383683-0.15229277178746806j),(7.284900066074387-0.15721942001449746j)
184,8316.88163567406,50 mV,50 mV,9,5120.0,195312.5,1247.5322453511092,2048,8316.91567175305,0.3468698787411082,-82.42690148143294,0.2371207352544412,7.140181703077729,-0.9858967342346008,-82.73871015842174,27.53021336975963,8.320347631701805e-05,6.642334688864995e-05,0.0062405060872208,0.0598219363206247,1.5259254737998596e-06,1.5259254737998596e-06,0.0033241332743308,0.0028344289200071,(7.139122744633282-0.12279877789344125j),0.3450345151619176,-82.48578887143832,(7.26113066876399-0.10248605075546206j),(7.253324594867767-0.11077773096962451j),(7.282885104356056-0.11435047814764573j)
185,8413.182429662922,50 mV,50 mV,9,5120.0,195312.5,1261.9773644494385,2048,8413.217645942641,0.3465473018473205,-83.0895747677859,0.236886523325705,7.139238498902699,-0.6746422553856984,-83.3028725495051,27.530213180888158,9.33105430851314e-05,9.360594366195292e-05,0.0079619303761965,0.0608861045179262,1.5259254737998596e-06,1.5259254737998596e-06,0.0032050395596179,0.0025789779684972,(7.138764204831727-0.08398591306836119j),0.3447012601607863,-83.14913880778353,(7.2613917883697745-0.06229248495448808j),(7.253711832477655-0.07052691563090496j),(7.285152987614263-0.07388307571118019j)
186,8510.59828616309,50 mV,50 mV,9,5120.0,195312.5,1276.5897429244633,2048,8510.627702088948,0.346656548291582,-82.58746510965169,0.2369552154144083,7.138938104551219,-0.3309648969829885,-82.69245453242776,27.530211494136687,8.962612532514345e-05,8.942280982339549e-05,0.0079113492085339,0.0605145983423228,1.5259254737998596e-06,1.5259254737998596e-06,0.0035380608729819,0.0028585695378543,(7.138824649341033-0.04133702287511263j),0.3448390479056542,-82.64261592965397,(7.259248742255252-0.020183451977396762j),(7.251507308605446-0.028515558595356406j),(7.28040144348458-0.03084455101063155j)
187,8609.142116432624,50 mV,50 mV,9,5120.0,195312.5,1291.3713174648935,2048,8609.169493734958,0.3466573583636275,-82.79553730773748,0.2369753636360675,7.140863726666508,0.0115598050875341,-82.79144923016428,27.53021258705437,7.686674705485199e-05,8.91384355414454e-05,0.0084692260695288,0.0653649464326635,1.5259254737998596e-06,1.5259254737998596e-06,0.0032778190519425,0.0027551076182782,(7.1408916547339025+0.0016103268184608195j),0.34484251456171144,-82.85206797773381,(7.260966001599584+0.024559019359524394j),(7.253197714547472+0.015955049723025687j),(7.281062064587174+0.012837484930991488j)
188,8708.826981228494,50 mV,50 mV,9,5120.0,195312.5,1306.324047184274,2048,8708.851863012782,0.3466656233392231,-82.65945867327953,0.2370405390249599,7.146599922572172,0.3271685317298851,-82.55617499551724,27.53021038569228,8.431954158545002e-05,8.146196688900381e-05,0.0072800510774862,0.0588123316237804,1.5259254737998596e-06,1.5259254737998596e-06,0.0037189068842127,0.0029951652005066,(7.146368534482036+0.040737774863229326j),0.34483823438608957,-82.71514365328272,(7.267229751003067+0.06450130364684006j),(7.259404011679079+0.055883650061704315j),(7.288550187664114+0.05367400837487281j)
189,8809.666092537534,50 mV,50 mV,9,5120.0,195312.5,1321.4499138806302,2048,8809.686041785877,0.346787888671175,-81.81843153785923,0.2371742682160686,7.150995386823253,0.6025154986173417,-81.62787593272682,27.5302105376292,8.843955028069422e-05,9.183351856031864e-05,0.0079011749448152,0.0596493599609324,1.5259254737998596e-06,1.5259254737998596e-06,0.0039218072870571,0.0030192536626979,(7.150677133777422+0.0752406367718556j),0.344949664489056,-81.87552658785276,(7.272143097752898+0.10060672127592132j),(7.264321542757714+0.09186064997704324j),(7.294246709309017+0.08861775100282422j)
190,8911.672815327616,50 mV,50 mV,9,5120.0,195312.5,1336.7509222991423,2048,8911.683572887656,0.3467647349044231,-82.15792528257134,0.2371587109586985,7.1508296771641335,0.8976234773948999,-81.8740475527083,27.530211539151715,8.760799685694895e-05,9.339653338988868e-05,0.0085465985487641,0.0593179062075272,1.5259254737998596e-06,1.5259254737998596e-06,0.0040188466101565,0.0031162631825655,(7.149891027332039+0.1120788593843714j),0.3449460716974098,-82.2082934525862,(7.269895023895318+0.13573009351713017j),(7.262108854847723+0.12688571113212987j),(7.28950974369175+0.12619812344565287j)
191,9014.860669318934,50 mV,50 mV,9,5120.0,195312.5,1352.22910039784,2048,9014.86584387957,0.3466526529673193,-82.93217962157881,0.2370950685665512,7.151704667284716,1.2110669431103092,-82.54948776292854,27.53021222804347,0.0001156030102223,0.0001170377727954,0.0108874562865546,0.0900483080336423,1.5259254737998596e-06,1.5259254737998596e-06,0.0038600549905392,0.0030966228527367,(7.14992318120232+0.1511149635040574j),0.3448194785229419,-82.98723000157135,(7.2706606232929545+0.17782127124145308j),(7.262658579462775+0.1688004050749848j),(7.2914405147965295+0.16662596166121743j)
192,9119.24333077592,50 mV,50 mV,9,5120.0,195312.5,1367.886499616388,2048,9119.240505805446,0.3467612383242632,-81.79737426355102,0.2371630190699023,7.1502732366817865,1.5543977777582412,-81.30594468854873,27.530209846505464,8.637248842127384e-05,9.7301506030055e-05,0.0081161410631497,0.0612771754574708,1.5259254737998596e-06,1.5259254737998596e-06,0.0036306893177587,0.0029754727150219,(7.147577049297618+0.19398572421804713j),0.3449557823311715,-81.84998070355626,(7.266139130254959+0.2208201407477471j),(7.258332028732918+0.21182696034404j),(7.285803386954314+0.2113216927824734j)
193,9224.834634319835,50 mV,50 mV,9,5120.0,195312.5,1383.7251951479752,2048,9224.822859275217,0.3468965760809877,-82.5710346036614,0.2372866612853009,7.152299077866134,1.904210097390614,-81.96889076598298,27.53021026553092,8.998683630983898e-05,8.002956967009296e-05,0.0072870495249407,0.0646279856028364,1.5259254737998596e-06,1.5259254737998596e-06,0.0034674868198187,0.0027242612732512,(7.148314857849502+0.23779316913497056j),0.3450534286602128,-82.62129406365861,(7.269191879642804+0.2650708118780295j),(7.261283831106741+0.2559891846505018j),(7.2903257032338225+0.25609414356652305j)
194,9331.648574762428,50 mV,50 mV,9,5120.0,195312.5,1399.7472862143638,2048,9331.62334552699,0.3468516843058125,-81.51404387222134,0.2373201041755944,7.157334207210457,2.2700786233736268,-80.79717423493945,27.530213524788778,7.808276322060113e-05,8.037078867700842e-05,0.0074105545135218,0.0602664865011456,1.5259254737998596e-06,1.5259254737998596e-06,0.0028146768280587,0.0024511593576425,(7.151644465979411+0.28341592584231606j),0.3450294126051417,-81.56337199222341,(7.270992313194585+0.31154893796782096j),(7.26301274995394+0.3024717388054931j),(7.292002541448722+0.303239120347766j)
195,9439.699308960682,50 mV,50 mV,9,5120.0,195312.5,1415.9548963441025,2048,9439.667950862691,0.3470849553875281,-81.73563641234172,0.2376250726502517,7.16995201866085,2.605386344009442,-80.91378338789667,27.53021515864696,7.19744973643335e-05,8.125482670735694e-05,0.0076355611208911,0.0578960490481774,1.5259254737998596e-06,1.5259254737998596e-06,0.0025610513245033,0.002254964681978,(7.162514984770974+0.3258702227778083j),0.34525565269239183,-81.78489833234175,(7.2823201722067585+0.355281036798303j),(7.274440601398827+0.3460653927240533j),(7.3033349890994135+0.3461148581875278j)
196,9549.00115769324,50 mV,50 mV,9,5120.0,195312.5,1432.3501736539858,2048,9549.046733900725,0.3472310142801453,-81.02714702156919,0.2378353811840709,7.179240344699339,2.9001298231699084,-80.11282758287334,27.530211565373037,8.162306656785376e-05,8.186442858807647e-05,0.007633530155847,0.0632990138948622,1.5259254737998596e-06,1.5259254737998596e-06,0.0028345257805108,0.0022946327836504,(7.170063973638249+0.3633071893867803j),0.3454095688304445,-81.07559121157149,(7.289310774696196+0.3934470276803658j),(7.281394500477024+0.3840744779279499j),(7.31101228610742+0.38463991903594885j)
197,9659.568607558347,50 mV,50 mV,9,5120.0,195312.5,1448.935291133752,2048,9659.595318091004,0.347546839845237,-81.18673570750964,0.2381110172154092,7.183740153020733,3.169464113144011,-80.18811599885743,27.53021032043771,9.418860834066417e-05,9.185387122727248e-05,0.0087974556089336,0.0588661012980156,1.5259254737998596e-06,1.5259254737998596e-06,0.0034035290841395,0.0027241718635555,(7.1727288315580715+0.3971945647375108j),0.3457108837354167,-81.23668333750365,(7.292655573975416+0.4290127500437209j),(7.284787705025562+0.4195408790190862j),(7.314887004501835+0.41990740133673904j)
198,9771.416312893916,50 mV,50 mV,9,5120.0,195312.5,1465.7124469340874,2048,9771.426544328153,0.3478078766825708,-81.23868947931257,0.2383357405807474,7.186546524190938,3.4765366332433016,-80.14399467463973,27.53021043100497,9.798601608689216e-05,9.64154573475781e-05,0.0092654230677421,0.0693604611232528,1.5259254737998596e-06,1.5259254737998596e-06,0.003670387222663,0.0028828815242851,(7.173367749243288+0.43566716268202405j),0.3459693573955949,-81.28629261931479,(7.293255952267018+0.467645392864782j),(7.285321347896378+0.4580041687529036j),(7.315395937095422+0.45993006947503473j)
199,9884.5590977198,50 mV,50 mV,9,5120.0,195312.5,1482.6838646579697,2048,9884.551490816108,0.3476412617504859,-81.61281110597206,0.238294581481776,7.191910370519486,3.79460372598457,-80.41796108413851,27.53021208617379,7.990044594168224e-05,8.111319120600281e-05,0.0080865706019932,0.0606015470991654,1.5259254737998596e-06,1.5259254737998596e-06,0.0035534989471114,0.0027947608183347,(7.176063547414854+0.4760708644571727j),0.34580398001991003,-81.65879636597606,(7.295834114432918+0.5085618194335391j),(7.287936779347549+0.49880791777378136j),(7.316556360900967+0.5010234761632557j)
200,9999.01195770246,50 mV,50 mV,9,5120.0,195312.5,1499.851793655369,2048,9998.98702981659,0.3476419150882764,-81.37624526483846,0.2383873556146462,7.19878947357868,4.121904772833946,-80.07956896520588,27.530211245374907,8.416013090118008e-05,8.359805071615054e-05,0.0088747185160667,0.0576021875485904,1.5259254737998596e-06,1.5259254737998596e-06,0.0029955228392895,0.00231666482284,(7.180136734280534+0.5174294721928797j),0.34581326373079085,-81.42132291484084,(7.299235088085158+0.5506859718728269j),(7.291247484221313+0.5407596407297599j),(7.321035580889364+0.5429913063241102j)
201,10114.790062142542,50 mV,50 mV,9,5120.0,195312.5,1517.2185093213811,2048,10114.838505958627,0.3475951963805999,-81.52005128863391,0.2384455451870385,7.205199483364644,4.476565131914584,-80.11300186085803,27.53021283562436,8.69908206874014e-05,7.825188093385193e-05,0.0079511911007036,0.0582112757666945,1.5259254737998596e-06,1.5259254737998596e-06,0.0027992387539292,0.0022109378576387,(7.183168120700323+0.5622477603584309j),0.345752066580259,-81.56694332855537,(7.302966793904466+0.5976768463627792j),(7.294910485211677+0.5876206027501967j),(7.324712653845999+0.5894024324085839j)
202,10231.9087559853,50 mV,50 mV,9,5120.0,195312.5,1534.786313397795,2048,10231.936114822272,0.3477448679940811,-81.50812013165235,0.2386425158682179,7.211702026496211,4.826917742859856,-79.99164906599248,27.53021192304316,8.722774552091068e-05,8.87253077113427e-05,0.0088747500612856,0.0565676611166914,1.5259254737998596e-06,1.5259254737998596e-06,0.0033461876659443,0.0025920988413457,(7.1861697646759355+0.6068340846888147j),0.34591081353740066,-81.55071968179948,(7.305359015810606+0.641715651134889j),(7.297324541975107+0.6317288246964503j),(7.326040550232523+0.6352545166909386j)
203,10350.383561854427,50 mV,50 mV,9,5120.0,195312.5,1552.557534278164,2048,10350.389023146394,0.3485519539433738,-82.03215625536664,0.2393746043615143,7.226291716236343,5.167656449576383,-80.41110121127905,27.530211878368146,9.123748133980758e-05,8.770875842613404e-05,0.0094241568875493,0.0748542125528074,1.5259254737998596e-06,1.5259254737998596e-06,0.0036792089793084,0.0029907915762237,(7.196949009951833+0.6508124271999416j),0.34668598573894,-82.07447886536903,(7.3180541629203955+0.6872028763345533j),(7.309920115737583+0.67692353015776j),(7.3413368006848385+0.6810206448453165j)
204,10470.23018210934,50 mV,50 mV,9,5120.0,195312.5,1570.5345273164007,2048,10470.210994692376,0.3487205133014662,-80.08399000930636,0.2396626048344042,7.2407059219459775,5.464252303495623,-78.37225365845052,27.530211521116787,9.126782743559002e-05,8.3394764815613e-05,0.0089217209924813,0.0598373973068585,1.5259254737998596e-06,1.5259254737998596e-06,0.0030705077707754,0.0024930328984763,(7.207630072177057+0.6894179419456907j),0.34686670093082106,-80.12646659933853,(7.327906091694122+0.7269122777192216j),(7.319877615791701+0.7165747911545685j),(7.351088360658768+0.7210771118959j)
205,10591.464500926426,50 mV,50 mV,9,5120.0,195312.5,1588.7196751389638,2048,10591.514050739575,0.3488947545648385,-79.85410370900402,0.2399348200686502,7.252718096997425,5.762169806519409,-78.05108856788885,27.5302128017962,9.566771885958624e-05,8.430497753868009e-05,0.0071090412973149,0.0542593098998909,1.5259254737998596e-06,1.5259254737998596e-06,0.0027749789231543,0.0024160287980285,(7.216063710799766+0.7281520321214086j),0.34704727190803614,-79.89842915899278,(7.3357051734549374+0.7674879800069424j),(7.327634791800465+0.7571277032648335j),(7.35828006609158+0.7606895709907936j)
206,10714.102586404168,50 mV,50 mV,9,5120.0,195312.5,1607.1153879606252,2048,10714.129206066844,0.3488568341718043,-81.33075801370434,0.2400091480343533,7.259693619671527,6.060906846659112,-79.43586522273276,27.530211294121543,0.0001038640380877,9.049658935283808e-05,0.0098769843649018,0.0637557993053271,1.5259254737998596e-06,1.5259254737998596e-06,0.0034983629680776,0.0027287466596537,(7.219176284621563+0.7664085331721997j),0.34698409867360236,-81.37359598374796,(7.340479097285403+0.8065776272943598j),(7.332442628934332+0.7961767316005751j),(7.364202367688813+0.8007009116126198j)
207,10838.16069269285,50 mV,50 mV,9,5120.0,195312.5,1625.7241039039277,2048,10838.153520089349,0.3492789859038089,-81.67171599752588,0.2404436649417449,7.270843871368135,6.3726772991016825,-79.68115011090448,27.53021184611869,8.436964366308158e-05,8.235206657926647e-05,0.0090009091641455,0.0577202673879386,1.5259254737998596e-06,1.5259254737998596e-06,0.0035314445554979,0.0029888469153416,(7.225798800688037+0.8070433795203996j),0.3474131321419178,-81.7112807075463,(7.346661541926155+0.8469799245388229j),(7.338617097203717+0.8363169130426373j),(7.369922447914392+0.8413078630951889j)
208,10963.655262148824,50 mV,50 mV,9,5120.0,195312.5,1644.5482893223236,2048,10963.61792793361,0.3499151368318541,-80.7813122279762,0.2410384056188356,7.2826780717149635,6.699845432879826,-78.69112907089219,27.53021450703808,8.67974259380393e-05,7.793678980310441e-05,0.0079421110440542,0.0625343880316187,1.5259254737998596e-06,1.5259254737998596e-06,0.0027661571665089,0.0023059803642002,(7.232919036713966+0.8496426280287696j),0.3480578090876905,-80.82182789792151,(7.3528192935446555+0.8910862107062136j),(7.344732286956704+0.8803713300934175j),(7.376190807445937+0.8857892706815234j)
209,11090.602927513732,50 mV,50 mV,9,5120.0,195312.5,1663.5904391270597,2048,11090.6317217932,0.3497239333443998,-79.76927536896096,0.2410793544413082,7.296025519377755,7.027180738142514,-77.57980461043174,27.53021073307842,8.077521750230451e-05,8.707223007969708e-05,0.0081482981012507,0.0680302626800455,1.5259254737998596e-06,1.5259254737998596e-06,0.0034233780365916,0.0028787388750495,(7.241172587734856+0.8926039371680029j),0.3478569488082561,-79.80655967902426,(7.362022809797625+0.9341742127622973j),(7.35395038517793+0.923334455461563j),(7.384286746382295+0.9295537634311977j)
210,11219.02051411898,50 mV,50 mV,9,5120.0,195312.5,1682.8530771178469,2048,11219.014846345792,0.3501025095121743,-80.2860368793311,0.2415221812584883,7.310396056555962,7.333219813123216,-78.00443643845557,27.530211031748163,7.858186458988035e-05,9.48109272909632e-05,0.0097470438213797,0.0605597000401363,1.5259254737998596e-06,1.5259254737998596e-06,0.0033461876659443,0.002629799929712,(7.250502604293156+0.9330951107951577j),0.348247104506574,-80.32457789935476,(7.3703152785545605+0.976211990854623j),(7.362294725212856+0.9651732385320092j),(7.392457903381961+0.9713391362411858j)
211,11348.925042115698,50 mV,50 mV,9,5120.0,195312.5,1702.3387563173546,2048,11348.978111365212,0.3505048160635277,-80.55719009152165,0.2419669465911273,7.323018208805913,7.63337509835662,-78.18525473173425,27.530214496890853,8.805934876519293e-05,8.853496067614186e-05,0.0084193753153829,0.0584058579794789,1.5259254737998596e-06,1.5259254737998596e-06,0.0028146768280587,0.0023500369917714,(7.258238821670505+0.9727548228842832j),0.3486067710004329,-80.59647763147434,(7.380660602322928+1.0180215788034306j),(7.372538742912886+1.006974125629107j),(7.405547090310498+1.0139922635689425j)
212,11480.333728730637,50 mV,50 mV,9,5120.0,195312.5,1722.050059309595,2048,11480.35300269086,0.3511412793992058,-79.67153250353682,0.2425799149427894,7.336753043503986,7.903412058885727,-77.21901598567759,27.5302106251632,8.986581477507658e-05,9.705272489681096e-05,0.0094954120322719,0.0726051454076431,1.5259254737998596e-06,1.5259254737998596e-06,0.003507184724723,0.0029293596644489,(7.267132686680602+1.0088229679997365j),0.3492660482550439,-79.70788085356521,(7.388078288383251+1.0535744967163858j),(7.37996033600008+1.0425206965890517j),(7.410013815428515+1.0489583450972693j)
213,11613.263990547965,50 mV,50 mV,9,5120.0,195312.5,1741.9895985821945,2048,11613.248924357986,0.3514411760513802,-79.44390172000469,0.2429648533277223,7.350036707562476,8.239658014834577,-76.89039598738871,27.530210854523062,8.727331396212904e-05,8.732347960272688e-05,0.0087633454550841,0.0612895974628435,1.5259254737998596e-06,1.5259254737998596e-06,0.0030771240882595,0.002522001639893,(7.2741116143335205+1.053337225312786j),0.34957183407096626,-79.48299903999533,(7.394151858799782+1.1004351487827566j),(7.386015747757877+1.0891159228753478j),(7.417184478037659+1.0954039586228799j)
214,11747.733445817708,50 mV,50 mV,9,5120.0,195312.5,1762.160016872656,2048,11747.774104640595,0.3518278786028743,-80.53253988557145,0.2434791907585706,7.369967285926853,8.567062761764086,-77.88264280230774,27.53021220599,9.10090355956284e-05,8.750301099308874e-05,0.0085904021008217,0.0674638636428984,1.5259254737998596e-06,1.5259254737998596e-06,0.0028477584154789,0.0025132245880954,(7.287643335347295+1.0978824596369186j),0.3499412810830495,-80.56934004564289,(7.409020195615204+1.1456973193855038j),(7.400908996143119+1.134234434882851j),(7.432261739521363+1.1413107599515284j)
215,11883.759916790788,50 mV,50 mV,9,5120.0,195312.5,1782.5639875186182,2048,11883.761301788274,0.3524030693053349,-78.53660799183002,0.2441148101913204,7.389511517111405,8.830125867298792,-75.81044139512004,27.530211528728344,9.73183816493856e-05,9.074043003786796e-05,0.0088649656935645,0.0603915490916506,1.5259254737998596e-06,1.5259254737998596e-06,0.0036505382702108,0.0028105267280152,(7.302011035040941+1.1344076592644228j),0.35051002421150246,-78.57212281186037,(7.42391013769716+1.1829290657668423j),(7.415738790368507+1.1713539056785625j),(7.447537840662248+1.1794567935253384j)
216,12021.361432081228,50 mV,50 mV,9,5120.0,195312.5,1803.204214812184,2048,12021.409537575222,0.3525810064469045,-79.53409061620985,0.2444532342595408,7.406752829643401,9.115929636670248,-76.72416757879579,27.53021361442988,8.889369100107735e-05,9.295915551753622e-05,0.0087338399598639,0.0605127957911279,1.5259254737998596e-06,1.5259254737998596e-06,0.0027220483832819,0.0023831930872714,(7.313172037465834+1.1736298855212326j),0.35069956032703486,-79.57069429615154,(7.434130599564757+1.2235953837420799j),(7.425997088990192+1.211768092844175j),(7.457799215954324+1.2192927423541997j)
217,12160.556229055475,50 mV,50 mV,9,5120.0,195312.5,1824.0834343583213,2048,12160.566666052178,0.3529368260810424,-79.09873636087141,0.2449057818868255,7.422689590090986,9.412384102910028,-76.20222318754173,27.530209266832223,8.656824883833224e-05,9.45182292113073e-05,0.0094562491927403,0.0681195957803678,1.5259254737998596e-06,1.5259254737998596e-06,0.0035336499946592,0.0029052786530655,(7.322794389540445+1.2139745096194121j),0.35105323108319164,-79.13144060089788,(7.4442152692876835+1.2635802061309613j),(7.435871805796519+1.2516618447873813j),(7.467089456915589+1.2606242819118318j)
218,12301.362756249648,50 mV,50 mV,8,2560.0,390625.0,1845.204413437447,2048,12301.372950362058,0.355041944513948,-84.48155669144532,0.2465863201229768,7.439875721539109,9.707381598185064,-81.49951367525614,55.06042203355354,0.0001063473378045,8.830703057776174e-05,0.0098968039289158,0.069906202532982,1.5259254737998596e-06,1.5259254737998596e-06,0.0055648594622638,0.0044890149459631,(7.333393545446838+1.2544610921190895j),0.3531638099453475,-84.51460661143611,(7.45365804406133+1.3051322123146556j),(7.44571479161583+1.2933882253838676j),(7.475600696533274+1.3015270489039599j)
219,12443.799675814616,50 mV,50 mV,8,2560.0,390625.0,1866.569951372192,2048,12443.858552140107,0.3555536706305883,-85.03155360676891,0.2471489736533946,7.45586668408664,9.987942253810752,-81.96805947890074,55.0604250364418,8.497653553917108e-05,8.945462970179795e-05,0.0086682205045511,0.0589577578101187,1.5259254737998596e-06,1.5259254737998596e-06,0.0044952214690084,0.0038480219356555,(7.34295378438226+1.293170349193924j),0.353692450436181,-85.06257153682861,(7.462147923801762+1.3437811069572618j),(7.453805202898899+1.3315649474826248j),(7.482458036300383+1.341334706353303j)
220,12587.885865989449,50 mV,50 mV,8,2560.0,390625.0,1888.182879898417,2048,12587.800653124195,0.3560323685040737,-84.48963166350384,0.2477161318236764,7.4743146226078,10.285532461169764,-81.34039503849739,55.06042614392104,8.167411114990553e-05,8.249863959693306e-05,0.0091755217544477,0.0566241510051808,1.5259254737998596e-06,1.5259254737998596e-06,0.0036880307359538,0.0030945887821588,(7.354175539707767+1.334612027969288j),0.35416078321983413,-84.52104268349291,(7.473859452086293+1.386829336910197j),(7.465793872351073+1.3747680246884304j),(7.495256549057724+1.3845218649811986j)
221,12733.64042360348,50 mV,50 mV,8,2560.0,390625.0,1910.046063540522,2048,12733.60097514333,0.3565199045894951,-84.84548281916354,0.2483334978038745,7.497145358424667,10.563794012654302,-81.61868153734817,55.06042443202335,9.68926409223804e-05,9.68235407198252e-05,0.0094324433082782,0.0497797488580802,1.5259254737998596e-06,1.5259254737998596e-06,0.00485691349147,0.0039073825228125,(7.37018110868213+1.3743085811594384j),0.35464064537864387,-84.8756486291881,(7.49053956955895+1.4273893470924848j),(7.482379204263803+1.4150906694351268j),(7.512777138084315+1.4245854822151256j)
222,12881.08266660735,50 mV,50 mV,8,2560.0,390625.0,1932.1623999911023,2048,12881.086688915637,0.3571402756208207,-84.4362018005717,0.2490299723829263,7.519092169010319,10.81616452730245,-81.13870509476834,55.0604193844525,9.015264054650488e-05,0.0001118905636086,0.0111231626197998,0.066774750546433,1.5259254737998596e-06,1.5259254737998596e-06,0.0054832582132938,0.0043984727274201,(7.3854958779357744+1.4110917333456763j),0.3552332511309277,-84.46737315054855,(7.507522951519517+1.4663363361485184j),(7.49915999943039+1.4538305008351913j),(7.530039507083936+1.4641952050635467j)
223,13030.232136633434,50 mV,50 mV,8,2560.0,390625.0,1954.534820495015,2048,13030.27504756752,0.357585323993269,-84.91616264351723,0.2495575885889806,7.536016298762083,11.08389030711059,-81.54261692220231,55.06042287496431,9.33466965998183e-05,8.750694202792012e-05,0.0087954757516689,0.0617680932863494,1.5259254737998596e-06,1.5259254737998596e-06,0.0050884846034119,0.0042156149980353,(7.395403704363665+1.4488306823893524j),0.35567742264234914,-84.94638014353876,(7.517460393429636+1.504830295273423j),(7.509110714345704+1.491999035345383j),(7.540461898247192+1.5029836731825756j)
224,13181.108601585707,50 mV,50 mV,8,2560.0,390625.0,1977.166290237856,2048,13181.189475093452,0.3580513052499489,-84.10413873492419,0.2501387872268215,7.556323658032078,11.372957612696185,-80.6497675266535,55.06042467755901,8.698315574327761e-05,9.566828974115624e-05,0.0089191505182254,0.0625309136096631,1.5259254737998596e-06,1.5259254737998596e-06,0.0041379403248695,0.0034137664943006,(7.40792913867511+1.489976888181004j),0.3561676843916156,-84.13374202492781,(7.528317462656832+1.5463845012676853j),(7.520102692661347+1.5336305286382301j),(7.549692335744032+1.5444927122076613j)
225,13333.732058259837,50 mV,50 mV,8,2560.0,390625.0,2000.059808738975,2048,13333.659188442063,0.3585495579197981,-85.02287882776554,0.2507630957621674,7.578323418577954,11.67258484590021,-81.48499389550389,55.06042425348373,6.961609554956379e-05,7.981709694691263e-05,0.0082009916610431,0.0600807549708073,1.5259254737998596e-06,1.5259254737998596e-06,0.0039394508003479,0.0034489343079546,(7.421584179768781+1.533164128901349j),0.3566538503193328,-85.05282946776157,(7.54260667246745+1.591315207906096j),(7.53423223027574+1.5782737988805304j),(7.565107203490031+1.5895388959185852j)
226,13488.122734993432,50 mV,50 mV,8,2560.0,390625.0,2023.2184102490148,2048,13488.087864360674,0.3591576920542302,-83.98359230640175,0.2514500638247734,7.59904805248849,11.957781862293196,-80.36633973587762,55.06042154009924,9.228291707529967e-05,8.817447312287708e-05,0.0085011296276684,0.0619192654670058,1.5259254737998596e-06,1.5259254737998596e-06,0.0049804180845057,0.0040371010897015,(7.434109709711347+1.5744543265424884j),0.35727237681546636,-84.01298199634074,(7.554333759270034+1.633332353216021j),(7.546002848496175+1.6203597433979902j),(7.57565694516761+1.6325286745160676j)
227,13644.301094347204,50 mV,50 mV,8,2560.0,390625.0,2046.6451641520805,2048,13644.3069893733,0.3598111444673736,-83.88286855402536,0.2522618662107116,7.629340419093911,12.21994924591144,-80.19714236047778,55.06042087240659,8.862361343560613e-05,0.0001044518184488,0.0087014553797402,0.059157792169589,1.5259254737998596e-06,1.5259254737998596e-06,0.0053222611545152,0.0043917222953924,(7.456575150869445+1.6148159085785692j),0.3578967721611622,-83.91034967404067,(7.579156371397584+1.674918437403496j),(7.57088697142234+1.6616610729447263j),(7.601750658677391+1.674404710066452j)
